State,Regional_division,population,Article_Title,Revision_ID,article_quality
Iowa,West North Central,3200517,"Prairie City, Iowa",1165898612,0
Iowa,West North Central,3200517,"Prairieburg, Iowa",1165898636,0
Iowa,West North Central,3200517,"Prescott, Iowa",1165898691,0
Iowa,West North Central,3200517,"Preston, Iowa",1165898728,0
Iowa,West North Central,3200517,"Primghar, Iowa",1178652426,0
Iowa,West North Central,3200517,"Princeton, Iowa",1115660897,0
Iowa,West North Central,3200517,"Promise City, Iowa",1165898833,0
Iowa,West North Central,3200517,"Protivin, Iowa",1175017924,0
Iowa,West North Central,3200517,"Pulaski, Iowa",1165898878,0
Iowa,West North Central,3200517,"Quasqueton, Iowa",1165898987,0
Iowa,West North Central,3200517,"Quimby, Iowa",1165899011,0
Iowa,West North Central,3200517,"Radcliffe, Iowa",1165899057,0
Iowa,West North Central,3200517,"Rake, Iowa",1165899073,0
Iowa,West North Central,3200517,"Ralston, Iowa",1165899108,0
Iowa,West North Central,3200517,"Randalia, Iowa",1165899130,0
Iowa,West North Central,3200517,"Randall, Iowa",1165899134,0
Iowa,West North Central,3200517,"Randolph, Iowa",1177683303,0
Iowa,West North Central,3200517,"Rathbun, Iowa",1177078328,0
Iowa,West North Central,3200517,"Raymond, Iowa",1165899245,0
Iowa,West North Central,3200517,"Readlyn, Iowa",1165899288,0
Iowa,West North Central,3200517,"Reasnor, Iowa",1165899292,0
Iowa,West North Central,3200517,"Red Oak, Iowa",1179968516,0
Iowa,West North Central,3200517,"Redding, Iowa",1165899331,0
Iowa,West North Central,3200517,"Redfield, Iowa",1165899334,0
Iowa,West North Central,3200517,"Reinbeck, Iowa",1165899425,0
Iowa,West North Central,3200517,"Rembrandt, Iowa",1165899435,0
Iowa,West North Central,3200517,"Remsen, Iowa",1167787836,0
Iowa,West North Central,3200517,"Renwick, Iowa",1165899486,0
Iowa,West North Central,3200517,"Rhodes, Iowa",1165899538,0
Iowa,West North Central,3200517,"Riceville, Iowa",1165899568,0
Iowa,West North Central,3200517,"Richland, Iowa",1165899619,0
Iowa,West North Central,3200517,"Rickardsville, Iowa",1165899683,0
Iowa,West North Central,3200517,"Ricketts, Iowa",1165899685,0
Iowa,West North Central,3200517,"Ridgeway, Iowa",1167829662,0
Iowa,West North Central,3200517,"Rinard, Iowa",1165899718,0
Iowa,West North Central,3200517,"Ringsted, Iowa",1165899728,0
Iowa,West North Central,3200517,"Rippey, Iowa",1165899769,0
Iowa,West North Central,3200517,"Riverdale, Iowa",1135176957,0
Iowa,West North Central,3200517,"Riverside, Iowa",1174370963,0
Iowa,West North Central,3200517,"Riverton, Iowa",1177683346,0
Iowa,West North Central,3200517,"Robins, Iowa",1165899914,0
Iowa,West North Central,3200517,"Rock Falls, Iowa",1165899950,0
Iowa,West North Central,3200517,"Rock Rapids, Iowa",1165899971,0
Iowa,West North Central,3200517,"Rock Valley, Iowa",1165899973,0
Iowa,West North Central,3200517,"Rockford, Iowa",1165899978,0
Iowa,West North Central,3200517,"Rockwell, Iowa",1165900050,0
Iowa,West North Central,3200517,"Rockwell City, Iowa",1165900044,0
Iowa,West North Central,3200517,"Rodman, Iowa",1165900069,0
Iowa,West North Central,3200517,"Rodney, Iowa",1165900077,0
Iowa,West North Central,3200517,"Roland, Iowa",1165900095,0
Iowa,West North Central,3200517,"Rolfe, Iowa",1165900100,0
Iowa,West North Central,3200517,"Rome, Iowa",1176416091,0
Iowa,West North Central,3200517,"Rose Hill, Iowa",1165900229,0
Iowa,West North Central,3200517,"Rossie, Iowa",1165900299,0
Iowa,West North Central,3200517,"Rowan, Iowa",1165900357,0
Iowa,West North Central,3200517,"Rowley, Iowa",1165900366,0
Iowa,West North Central,3200517,"Royal, Iowa",1165900381,0
Iowa,West North Central,3200517,"Rudd, Iowa",1165900404,0
Iowa,West North Central,3200517,"Runnells, Iowa",1165900440,0
Iowa,West North Central,3200517,"Russell, Iowa",1165900482,0
Iowa,West North Central,3200517,"Ruthven, Iowa",1165900531,0
Iowa,West North Central,3200517,"Rutland, Iowa",1165900534,0
Iowa,West North Central,3200517,"Ryan, Iowa",1165900549,0
Iowa,West North Central,3200517,"Sabula, Iowa",1165900573,0
Iowa,West North Central,3200517,"Sac City, Iowa",1128075277,0
Iowa,West North Central,3200517,"Sageville, Iowa",1165900598,0
Iowa,West North Central,3200517,"Salem, Iowa",1165900624,0
Iowa,West North Central,3200517,"Salix, Iowa",1165900652,0
Iowa,West North Central,3200517,"Sanborn, Iowa",1165900771,0
Iowa,West North Central,3200517,"Sandyville, Iowa",1176873976,0
Iowa,West North Central,3200517,"Scarville, Iowa",1165900971,0
Iowa,West North Central,3200517,"Schaller, Iowa",1165900974,0
Iowa,West North Central,3200517,"Schleswig, Iowa",1165900981,0
Iowa,West North Central,3200517,"Scranton, Iowa",1165901074,0
Iowa,West North Central,3200517,"Searsboro, Iowa",1168608374,0
Iowa,West North Central,3200517,"Sergeant Bluff, Iowa",1172730298,0
Iowa,West North Central,3200517,"Seymour, Iowa",1178624681,0
Iowa,West North Central,3200517,"Shambaugh, Iowa",1177683696,0
Iowa,West North Central,3200517,"Shannon City, Iowa",1165901395,0
Iowa,West North Central,3200517,"Sharpsburg, Iowa",1165901432,0
Iowa,West North Central,3200517,"Sheffield, Iowa",1165901492,0
Iowa,West North Central,3200517,"Shelby, Iowa",1165901496,0
Iowa,West North Central,3200517,"Sheldahl, Iowa",1165901527,0
Iowa,West North Central,3200517,"Sheldon, Iowa",1165901528,0
Iowa,West North Central,3200517,"Shell Rock, Iowa",1165901541,0
Iowa,West North Central,3200517,"Shellsburg, Iowa",1165901550,0
Iowa,West North Central,3200517,"Shenandoah, Iowa",1177682915,0
Iowa,West North Central,3200517,"Sherrill, Iowa",1165901588,0
Iowa,West North Central,3200517,"Shueyville, Iowa",1165901704,0
Iowa,West North Central,3200517,"Sibley, Iowa",1170862863,0
Iowa,West North Central,3200517,"Sidney, Iowa",1165901733,0
Iowa,West North Central,3200517,"Sigourney, Iowa",1165901760,0
Iowa,West North Central,3200517,"Silver City, Iowa",1165901796,0
Iowa,West North Central,3200517,"Sioux Center, Iowa",1175849820,0
Iowa,West North Central,3200517,"Sioux City, Iowa",1180395792,0
Iowa,West North Central,3200517,"Sioux Rapids, Iowa",1170712074,0
Iowa,West North Central,3200517,"Slater, Iowa",1155557029,0
Iowa,West North Central,3200517,"Sloan, Iowa",1165901936,0
Iowa,West North Central,3200517,"Smithland, Iowa",1165901976,0
Iowa,West North Central,3200517,"Soldier, Iowa",1165902044,0
Iowa,West North Central,3200517,"Solon, Iowa",1165902054,0
Iowa,West North Central,3200517,"Somers, Iowa",1165902067,0
Iowa,West North Central,3200517,"South English, Iowa",1165902183,0
Iowa,West North Central,3200517,"Spencer, Iowa",1178254849,0
Iowa,West North Central,3200517,"Spillville, Iowa",1165902412,0
Iowa,West North Central,3200517,"Spirit Lake, Iowa",1165902417,0
Iowa,West North Central,3200517,"Spragueville, Iowa",1165902638,0
Iowa,West North Central,3200517,"Spring Hill, Iowa",1165902674,0
Iowa,West North Central,3200517,"Springbrook, Iowa",1165902711,0
Iowa,West North Central,3200517,"Springville, Iowa",1165902754,0
Iowa,West North Central,3200517,"St. Ansgar, Iowa",1165902795,0
Iowa,West North Central,3200517,"St. Anthony, Iowa",1165902799,0
Iowa,West North Central,3200517,"St. Charles, Iowa",1165902822,0
Iowa,West North Central,3200517,"St. Donatus, Iowa",1176593404,0
Iowa,West North Central,3200517,"St. Lucas, Iowa",1165902911,0
Iowa,West North Central,3200517,"St. Marys, Iowa",1165902937,0
Iowa,West North Central,3200517,"St. Olaf, Iowa",1174966865,0
Iowa,West North Central,3200517,"St. Paul, Iowa",1165902957,0
Iowa,West North Central,3200517,"Stacyville, Iowa",1165902998,0
Iowa,West North Central,3200517,"Stanhope, Iowa",1165903024,0
Iowa,West North Central,3200517,"Stanley, Iowa",1165903028,0
Iowa,West North Central,3200517,"Stanton, Iowa",1165903039,0
Iowa,West North Central,3200517,"Stanwood, Iowa",1165903051,0
Iowa,West North Central,3200517,"State Center, Iowa",1165903079,0
Iowa,West North Central,3200517,"Steamboat Rock, Iowa",1176509984,0
Iowa,West North Central,3200517,"Stockport, Iowa",1165903203,0
Iowa,West North Central,3200517,"Stockton, Iowa",1165903210,0
Iowa,West North Central,3200517,"Storm Lake, Iowa",1173446059,0
Iowa,West North Central,3200517,"Story City, Iowa",1165903231,0
Iowa,West North Central,3200517,"Stout, Iowa",1178489289,0
Iowa,West North Central,3200517,"Stratford, Iowa",1165903277,0
Iowa,West North Central,3200517,"Strawberry Point, Iowa",1165903293,0
Iowa,West North Central,3200517,"Struble, Iowa",1165903318,0
Iowa,West North Central,3200517,"Stuart, Iowa",1165903329,0
Iowa,West North Central,3200517,"Sully, Iowa",1173555249,0
Iowa,West North Central,3200517,"Sumner, Iowa",1165903428,0
Iowa,West North Central,3200517,"Superior, Iowa",1165903491,0
Iowa,West North Central,3200517,"Sutherland, Iowa",1165917876,0
Iowa,West North Central,3200517,"Swaledale, Iowa",1165903531,0
Iowa,West North Central,3200517,"Swan, Iowa",1165903536,0
Iowa,West North Central,3200517,"Swea City, Iowa",1165903541,0
Iowa,West North Central,3200517,"Swisher, Iowa",1169898844,0
Iowa,West North Central,3200517,"Tabor, Iowa",1165903615,0
Iowa,West North Central,3200517,"Tama, Iowa",1165903671,0
Iowa,West North Central,3200517,"Templeton, Iowa",1166963544,0
Iowa,West North Central,3200517,"Tennant, Iowa",1165903913,0
Iowa,West North Central,3200517,"Terril, Iowa",1165903963,0
Iowa,West North Central,3200517,"Thayer, Iowa",1165903992,0
Iowa,West North Central,3200517,"Thompson, Iowa",1174052193,0
Iowa,West North Central,3200517,"Thor, Iowa",1165904073,0
Iowa,West North Central,3200517,"Thornburg, Iowa",1169234888,0
Iowa,West North Central,3200517,"Thornton, Iowa",1165904103,0
Iowa,West North Central,3200517,"Thurman, Iowa",1165904118,0
Iowa,West North Central,3200517,"Tiffin, Iowa",1165904402,0
Iowa,West North Central,3200517,"Tingley, Iowa",1165904452,0
Iowa,West North Central,3200517,"Tipton, Iowa",1165904485,0
Iowa,West North Central,3200517,"Titonka, Iowa",1165904513,0
Iowa,West North Central,3200517,"Toledo, Iowa",1165904550,0
Iowa,West North Central,3200517,"Toronto, Iowa",1165904706,0
Iowa,West North Central,3200517,"Traer, Iowa",1165904785,0
Iowa,West North Central,3200517,"Treynor, Iowa",1165904840,0
Iowa,West North Central,3200517,"Tripoli, Iowa",1161273323,0
Iowa,West North Central,3200517,"Truesdale, Iowa",1165904926,0
Iowa,West North Central,3200517,"Truro, Iowa",1165904948,0
Iowa,West North Central,3200517,"Turin, Iowa",1165904996,0
Iowa,West North Central,3200517,"Udell, Iowa",1165905094,0
Iowa,West North Central,3200517,"Underwood, Iowa",1165905151,0
Iowa,West North Central,3200517,"Union, Iowa",1165905219,0
Iowa,West North Central,3200517,"Unionville, Iowa",1176344089,0
Iowa,West North Central,3200517,"University Heights, Iowa",1165905258,0
Iowa,West North Central,3200517,"University Park, Iowa",1165905265,0
Iowa,West North Central,3200517,"Urbana, Iowa",1165905307,0
Iowa,West North Central,3200517,"Urbandale, Iowa",1172719626,0
Iowa,West North Central,3200517,"Ute, Iowa",1165905939,0
Iowa,West North Central,3200517,"Vail, Iowa",1165905957,0
Iowa,West North Central,3200517,"Valeria, Iowa",1165905969,0
Iowa,West North Central,3200517,"Van Horne, Iowa",1165906031,0
Iowa,West North Central,3200517,"Van Meter, Iowa",1165906038,0
Iowa,West North Central,3200517,"Van Wert, Iowa",1165906049,0
Iowa,West North Central,3200517,"Varina, Iowa",1165906081,0
Iowa,West North Central,3200517,"Ventura, Iowa",1165906111,0
Iowa,West North Central,3200517,"Victor, Iowa",1165906210,0
Iowa,West North Central,3200517,"Villisca, Iowa",1158263605,0
Iowa,West North Central,3200517,"Vincent, Iowa",1165906279,0
Iowa,West North Central,3200517,"Vining, Iowa",1165906285,0
Iowa,West North Central,3200517,"Vinton, Iowa",1176475705,0
Iowa,West North Central,3200517,"Volga, Iowa",1165906328,0
Iowa,West North Central,3200517,"Wadena, Iowa",1165906372,0
Iowa,West North Central,3200517,"Wahpeton, Iowa",1165906397,0
Iowa,West North Central,3200517,"Walcott, Iowa",1165906413,0
Iowa,West North Central,3200517,"Walford, Iowa",1165906447,0
Iowa,West North Central,3200517,"Walker, Iowa",1165906471,0
Iowa,West North Central,3200517,"Wall Lake, Iowa",1165906492,0
Iowa,West North Central,3200517,"Wallingford, Iowa",1165906503,0
Iowa,West North Central,3200517,"Walnut, Iowa",1165906519,0
Iowa,West North Central,3200517,"Wapello, Iowa",1165906580,0
Iowa,West North Central,3200517,"Washington, Iowa",1171931389,0
Iowa,West North Central,3200517,"Washta, Iowa",1165906738,0
Iowa,West North Central,3200517,"Waterloo, Iowa",1179869674,0
Iowa,West North Central,3200517,"Waterville, Iowa",1175424318,0
Iowa,West North Central,3200517,"Waucoma, Iowa",1165906819,0
Iowa,West North Central,3200517,"Waukee, Iowa",1166519748,0
Iowa,West North Central,3200517,"Waukon, Iowa",1165906823,0
Iowa,West North Central,3200517,"Waverly, Iowa",1177229501,0
Iowa,West North Central,3200517,"Wayland, Iowa",1165906889,0
Iowa,West North Central,3200517,"Webb, Iowa",1165906940,0
Iowa,West North Central,3200517,"Webster, Iowa",1165906956,0
Iowa,West North Central,3200517,"Webster City, Iowa",1177296246,0
Iowa,West North Central,3200517,"Weldon, Iowa",1165907016,0
Iowa,West North Central,3200517,"Wellman, Iowa",1165907033,0
Iowa,West North Central,3200517,"Wellsburg, Iowa",1165907048,0
Iowa,West North Central,3200517,"Welton, Iowa",1165907062,0
Iowa,West North Central,3200517,"Wesley, Iowa",1165907073,0
Iowa,West North Central,3200517,"West Bend, Iowa",1165907091,0
Iowa,West North Central,3200517,"West Branch, Iowa",1170747117,0
Iowa,West North Central,3200517,"West Burlington, Iowa",1177290767,0
Iowa,West North Central,3200517,"West Chester, Iowa",1165907116,0
Iowa,West North Central,3200517,"West Des Moines, Iowa",1179869146,0
Iowa,West North Central,3200517,"West Liberty, Iowa",1165907174,0
Iowa,West North Central,3200517,"West Okoboji, Iowa",1165907196,0
Iowa,West North Central,3200517,"West Point, Iowa",1165907211,0
Iowa,West North Central,3200517,"West Union, Iowa",1179645217,0
Iowa,West North Central,3200517,"Westfield, Iowa",1165907273,0
Iowa,West North Central,3200517,"Westgate, Iowa",1165907280,0
Iowa,West North Central,3200517,"Westphalia, Iowa",1177831524,0
Iowa,West North Central,3200517,"Westside, Iowa",1165907344,0
Iowa,West North Central,3200517,"Westwood, Iowa",1165907354,0
Iowa,West North Central,3200517,"What Cheer, Iowa",1165907386,0
Iowa,West North Central,3200517,"Wheatland, Iowa",1165907399,0
Iowa,West North Central,3200517,"Whiting, Iowa",1165907555,0
Iowa,West North Central,3200517,"Whittemore, Iowa",1165907565,0
Iowa,West North Central,3200517,"Whitten, Iowa",1165907569,0
Iowa,West North Central,3200517,"Willey, Iowa",1165907672,0
Iowa,West North Central,3200517,"Williams, Iowa",1166205541,0
Iowa,West North Central,3200517,"Williamsburg, Iowa",1165907712,0
Iowa,West North Central,3200517,"Williamson, Iowa",1165907736,0
Iowa,West North Central,3200517,"Wilton, Iowa",1179572619,0
Iowa,West North Central,3200517,"Windsor Heights, Iowa",1178593538,0
Iowa,West North Central,3200517,"Winfield, Iowa",1165908006,0
Iowa,West North Central,3200517,"Winterset, Iowa",1177699843,0
Iowa,West North Central,3200517,"Winthrop, Iowa",1165908161,0
Iowa,West North Central,3200517,"Wiota, Iowa",1165908171,0
Iowa,West North Central,3200517,"Woden, Iowa",1165908222,0
Iowa,West North Central,3200517,"Woodbine, Iowa",1165908307,0
Iowa,West North Central,3200517,"Woodburn, Iowa",1165908329,0
Iowa,West North Central,3200517,"Woodward, Iowa",1165908462,0
Iowa,West North Central,3200517,"Woolstock, Iowa",1157981895,0
Iowa,West North Central,3200517,"Worthington, Iowa",1165908498,0
Iowa,West North Central,3200517,"Wyoming, Iowa",1165908563,0
Iowa,West North Central,3200517,"Yale, Iowa",1165908606,0
Iowa,West North Central,3200517,"Yetter, Iowa",1165908624,0
Iowa,West North Central,3200517,"Yorktown, Iowa",1177683758,0
Iowa,West North Central,3200517,"Zearing, Iowa",1176797733,0
Iowa,West North Central,3200517,"Zwingle, Iowa",1171169323,0
Tennessee,East South Central,7051339,County (United States),1178988667,0
Tennessee,East South Central,7051339,Grand Divisions of Tennessee,1175359799,0
Tennessee,East South Central,7051339,"Adams, Tennessee",1165506007,0
Tennessee,East South Central,7051339,"Adamsville, Tennessee",1168339176,0
Tennessee,East South Central,7051339,"Alamo, Tennessee",1171606164,0
Tennessee,East South Central,7051339,"Alcoa, Tennessee",1175541926,0
Tennessee,East South Central,7051339,"Alexandria, Tennessee",1165909679,0
Tennessee,East South Central,7051339,"Algood, Tennessee",1165506444,0
Tennessee,East South Central,7051339,"Allardt, Tennessee",1165506466,0
Tennessee,East South Central,7051339,"Altamont, Tennessee",1165909785,0
Tennessee,East South Central,7051339,"Ardmore, Tennessee",1165507436,0
Tennessee,East South Central,7051339,"Arlington, Tennessee",1179908704,0
Tennessee,East South Central,7051339,"Ashland City, Tennessee",1178517084,0
Tennessee,East South Central,7051339,"Athens, Tennessee",1163455851,0
Tennessee,East South Central,7051339,"Atoka, Tennessee",1175479152,0
Tennessee,East South Central,7051339,"Atwood, Tennessee",1166014722,0
Tennessee,East South Central,7051339,"Auburntown, Tennessee",1166014753,0
Tennessee,East South Central,7051339,"Baileyton, Tennessee",1177708982,0
Tennessee,East South Central,7051339,"Baneberry, Tennessee",1165508328,0
Tennessee,East South Central,7051339,"Bartlett, Tennessee",1177360808,0
Tennessee,East South Central,7051339,"Baxter, Tennessee",1162376837,0
Tennessee,East South Central,7051339,"Bean Station, Tennessee",1162013866,0
Tennessee,East South Central,7051339,"Beersheba Springs, Tennessee",1171327554,0
Tennessee,East South Central,7051339,"Bell Buckle, Tennessee",1166015316,0
Tennessee,East South Central,7051339,"Belle Meade, Tennessee",1179793622,0
Tennessee,East South Central,7051339,"Bells, Tennessee",1165509210,0
Tennessee,East South Central,7051339,"Benton, Tennessee",1166015447,0
Tennessee,East South Central,7051339,"Berry Hill, Tennessee",1175822648,0
Tennessee,East South Central,7051339,"Bethel Springs, Tennessee",1175395956,0
Tennessee,East South Central,7051339,"Big Sandy, Tennessee",1166015664,0
Tennessee,East South Central,7051339,"Blaine, Tennessee",1165536283,0
Tennessee,East South Central,7051339,"Bluff City, Tennessee",1165536477,0
Tennessee,East South Central,7051339,"Bolivar, Tennessee",1169783842,0
Tennessee,East South Central,7051339,"Braden, Tennessee",1166016117,0
Tennessee,East South Central,7051339,"Bradford, Tennessee",1166016130,0
Tennessee,East South Central,7051339,"Brentwood, Tennessee",1179561469,0
Tennessee,East South Central,7051339,"Brighton, Tennessee",1166016319,0
Tennessee,East South Central,7051339,"Bristol, Tennessee",1162124457,0
Tennessee,East South Central,7051339,"Brownsville, Tennessee",1168692364,0
Tennessee,East South Central,7051339,"Bruceton, Tennessee",1166016569,0
Tennessee,East South Central,7051339,"Bulls Gap, Tennessee",1166016763,0
Tennessee,East South Central,7051339,"Burlison, Tennessee",1166016837,0
Tennessee,East South Central,7051339,"Burns, Tennessee",1166016856,0
Tennessee,East South Central,7051339,"Byrdstown, Tennessee",1166016927,0
Tennessee,East South Central,7051339,"Calhoun, Tennessee",1159233022,0
Tennessee,East South Central,7051339,"Camden, Tennessee",1165538068,0
Tennessee,East South Central,7051339,"Carthage, Tennessee",1166017369,0
Tennessee,East South Central,7051339,"Caryville, Tennessee",1172081112,0
Tennessee,East South Central,7051339,"Cedar Hill, Tennessee",1176148921,0
Tennessee,East South Central,7051339,"Celina, Tennessee",1165538769,0
Tennessee,East South Central,7051339,"Centertown, Tennessee",1166017546,0
Tennessee,East South Central,7051339,"Centerville, Tennessee",1178299532,0
Tennessee,East South Central,7051339,"Chapel Hill, Tennessee",1172980606,0
Tennessee,East South Central,7051339,"Charleston, Tennessee",1174462473,0
Tennessee,East South Central,7051339,"Charlotte, Tennessee",1166017673,0
Tennessee,East South Central,7051339,"Chattanooga, Tennessee",1178988673,0
Tennessee,East South Central,7051339,"Church Hill, Tennessee",1165539408,0
Tennessee,East South Central,7051339,"Clarksburg, Tennessee",1166018035,0
Tennessee,East South Central,7051339,"Clarksville, Tennessee",1176728015,0
Tennessee,East South Central,7051339,"Cleveland, Tennessee",1179385118,0
Tennessee,East South Central,7051339,"Clifton, Tennessee",1165644435,0
Tennessee,East South Central,7051339,"Clinton, Tennessee",1168906786,0
Tennessee,East South Central,7051339,"Coalmont, Tennessee",1159236019,0
Tennessee,East South Central,7051339,"Collegedale, Tennessee",1159236100,0
Tennessee,East South Central,7051339,"Collierville, Tennessee",1166018427,0
Tennessee,East South Central,7051339,"Collinwood, Tennessee",1175756522,0
Tennessee,East South Central,7051339,"Columbia, Tennessee",1175114854,0
Tennessee,East South Central,7051339,"Cookeville, Tennessee",1180046471,0
Tennessee,East South Central,7051339,"Coopertown, Tennessee",1178517190,0
Tennessee,East South Central,7051339,"Copperhill, Tennessee",1165645150,0
Tennessee,East South Central,7051339,"Cornersville, Tennessee",1170561799,0
Tennessee,East South Central,7051339,"Cottage Grove, Tennessee",1166018917,0
Tennessee,East South Central,7051339,"Covington, Tennessee",1147799969,0
Tennessee,East South Central,7051339,"Cowan, Tennessee",1165645418,0
Tennessee,East South Central,7051339,"Crab Orchard, Tennessee",1165645441,0
Tennessee,East South Central,7051339,"Cross Plains, Tennessee",1165645689,0
Tennessee,East South Central,7051339,"Crossville, Tennessee",1174489638,0
Tennessee,East South Central,7051339,"Crump, Tennessee",1165645744,0
Tennessee,East South Central,7051339,"Cumberland City, Tennessee",1166066227,0
Tennessee,East South Central,7051339,"Cumberland Gap, Tennessee",1177371165,0
Tennessee,East South Central,7051339,"Dandridge, Tennessee",1166066347,0
Tennessee,East South Central,7051339,"Dayton, Tennessee",1170872205,0
Tennessee,East South Central,7051339,"Decatur, Tennessee",1166066536,0
Tennessee,East South Central,7051339,"Decaturville, Tennessee",1166066538,0
Tennessee,East South Central,7051339,"Decherd, Tennessee",1180100164,0
Tennessee,East South Central,7051339,"Dickson, Tennessee",1177301966,0
Tennessee,East South Central,7051339,"Dover, Tennessee",1165647116,0
Tennessee,East South Central,7051339,"Dowelltown, Tennessee",1166067057,0
Tennessee,East South Central,7051339,"Doyle, Tennessee",1166067059,0
Tennessee,East South Central,7051339,"Dresden, Tennessee",1166964520,0
Tennessee,East South Central,7051339,"Ducktown, Tennessee",1165647281,0
Tennessee,East South Central,7051339,"Dunlap, Tennessee",1165647380,0
Tennessee,East South Central,7051339,"Dyer, Tennessee",1178433667,0
Tennessee,East South Central,7051339,"Dyersburg, Tennessee",1172348749,0
Tennessee,East South Central,7051339,"Eagleville, Tennessee",1180013918,0
Tennessee,East South Central,7051339,"East Ridge, Tennessee",1159238218,0
Tennessee,East South Central,7051339,"Eastview, Tennessee",1166067400,0
Tennessee,East South Central,7051339,"Elizabethton, Tennessee",1178422739,0
Tennessee,East South Central,7051339,"Elkton, Tennessee",1179197007,0
Tennessee,East South Central,7051339,"Englewood, Tennessee",1160509923,0
Tennessee,East South Central,7051339,"Enville, Tennessee",1169069027,0
Tennessee,East South Central,7051339,"Erin, Tennessee",1165650779,0
Tennessee,East South Central,7051339,"Erwin, Tennessee",1179658229,0
Tennessee,East South Central,7051339,"Estill Springs, Tennessee",1166067836,0
Tennessee,East South Central,7051339,"Ethridge, Tennessee",1166067850,0
Tennessee,East South Central,7051339,"Etowah, Tennessee",1163206992,0
Tennessee,East South Central,7051339,"Fairview, Tennessee",1165746688,0
Tennessee,East South Central,7051339,"Farragut, Tennessee",1169412496,0
Tennessee,East South Central,7051339,"Fayetteville, Tennessee",1159239095,0
Tennessee,East South Central,7051339,"Finger, Tennessee",1169211804,0
Tennessee,East South Central,7051339,"Forest Hills, Tennessee",1165747110,0
Tennessee,East South Central,7051339,"Franklin, Tennessee",1180318496,0
Tennessee,East South Central,7051339,"Friendship, Tennessee",1165747442,0
Tennessee,East South Central,7051339,"Friendsville, Tennessee",1175542504,0
Tennessee,East South Central,7051339,"Gadsden, Tennessee",1166068927,0
Tennessee,East South Central,7051339,"Gainesboro, Tennessee",1166068932,0
Tennessee,East South Central,7051339,"Gallatin, Tennessee",1178997783,0
Tennessee,East South Central,7051339,"Gallaway, Tennessee",1177841640,0
Tennessee,East South Central,7051339,"Garland, Tennessee",1166069045,0
Tennessee,East South Central,7051339,"Gates, Tennessee",1168472566,0
Tennessee,East South Central,7051339,"Gatlinburg, Tennessee",1178605170,0
Tennessee,East South Central,7051339,"Germantown, Tennessee",1170924125,0
Tennessee,East South Central,7051339,"Gibson, Tennessee",1166069259,0
Tennessee,East South Central,7051339,"Gilt Edge, Tennessee",1165748006,0
Tennessee,East South Central,7051339,"Gleason, Tennessee",1166069454,0
Tennessee,East South Central,7051339,"Goodlettsville, Tennessee",1176238980,0
Tennessee,East South Central,7051339,"Gordonsville, Tennessee",1166069589,0
Tennessee,East South Central,7051339,"Grand Junction, Tennessee",1173417330,0
Tennessee,East South Central,7051339,"Graysville, Tennessee",1166069780,0
Tennessee,East South Central,7051339,"Greenback, Tennessee",1169413152,0
Tennessee,East South Central,7051339,"Greenbrier, Tennessee",1165748675,0
Tennessee,East South Central,7051339,"Greeneville, Tennessee",1175904539,0
Tennessee,East South Central,7051339,"Greenfield, Tennessee",1179552640,0
Tennessee,East South Central,7051339,"Gruetli-Laager, Tennessee",1165748883,0
Tennessee,East South Central,7051339,"Guys, Tennessee",1166180255,0
Tennessee,East South Central,7051339,"Halls, Tennessee",1166180305,0
Tennessee,East South Central,7051339,"Harriman, Tennessee",1173609402,0
Tennessee,East South Central,7051339,"Harrogate, Tennessee",1172470115,0
Tennessee,East South Central,7051339,"Hartsville, Tennessee",1178738661,0
Tennessee,East South Central,7051339,"Henderson, Tennessee",1165749733,0
Tennessee,East South Central,7051339,"Hendersonville, Tennessee",1174944974,0
Tennessee,East South Central,7051339,"Henning, Tennessee",1166180884,0
Tennessee,East South Central,7051339,"Henry, Tennessee",1166180896,0
Tennessee,East South Central,7051339,"Hickory Valley, Tennessee",1166180956,0
Tennessee,East South Central,7051339,"Hohenwald, Tennessee",1165750162,0
Tennessee,East South Central,7051339,"Hollow Rock, Tennessee",1166181261,0
Tennessee,East South Central,7051339,"Hornbeak, Tennessee",1166181400,0
Tennessee,East South Central,7051339,"Hornsby, Tennessee",1166181408,0
Tennessee,East South Central,7051339,"Humboldt, Tennessee",1161927215,0
Tennessee,East South Central,7051339,"Huntingdon, Tennessee",1169043220,0
Tennessee,East South Central,7051339,"Huntland, Tennessee",1174547775,0
Tennessee,East South Central,7051339,"Huntsville, Tennessee",1166181570,0
Tennessee,East South Central,7051339,"Jacksboro, Tennessee",1166181796,0
Tennessee,East South Central,7051339,"Jackson, Tennessee",1175693193,0
Tennessee,East South Central,7051339,"Jamestown, Tennessee",1165751060,0
Tennessee,East South Central,7051339,"Jasper, Tennessee",1166181890,0
Tennessee,East South Central,7051339,"Jefferson City, Tennessee",1172238238,0
Tennessee,East South Central,7051339,"Jellico, Tennessee",1165751146,0
Tennessee,East South Central,7051339,"Johnson City, Tennessee",1176434522,0
Tennessee,East South Central,7051339,"Jonesborough, Tennessee",1162014247,0
Tennessee,East South Central,7051339,"Kenton, Tennessee",1166182299,0
Tennessee,East South Central,7051339,"Kimball, Tennessee",1166182412,0
Tennessee,East South Central,7051339,"Kingsport, Tennessee",1175256034,0
Tennessee,East South Central,7051339,"Kingston, Tennessee",1165752268,0
Tennessee,East South Central,7051339,"Kingston Springs, Tennessee",1176100109,0
